_id,nameScientist,location,nation,personalWebsite,bestPublication[0],bestPublication[1],bestPublication[2],bestPublication[3],bestPublication[4],bestPublication[5],bestPublication[6],bestPublication[7],bestPublication[8],bestPublication[9],specialized,researchArea[0],researchArea[1],researchArea[2]
655adf9056a7f700616ca84b,Michalis Faloutsos,"University of California, Riverside",United States,,On power-law relationships of the Internet topologyMichalis Faloutsos;Petros Faloutsos;Christos Faloutsos.\nacm special interest group on data communication (1999),BLINC: multilevel traffic classification in the darkThomas Karagiannis;Konstantina Papagiannaki;Michalis Faloutsos.\nacm special interest group on data communication (2005),Transport layer identification of P2P trafficThomas Karagiannis;Andre Broido;Michalis Faloutsos;Kc claffy.\ninternet measurement conference (2004),Is P2P dying or just hiding? [P2P traffic measurement]T. Karagiannis;A. Broido;N. Brownlee;K.C. Claffy.\nglobal communications conference (2004),"Internet traffic classification demystified: myths, caveats, and the best practicesHyunchul Kim;KC Claffy;Marina Fomenkov;Dhiman Barman.\nconference on emerging network experiment and technology (2008)",Power laws and the AS-level Internet topologyGeorgos Siganos;Michalis Faloutsos;Petros Faloutsos;Christos Faloutsos.\nIEEE ACM Transactions on Networking (2003),A nonstationary Poisson view of Internet trafficT. Karagiannis;M. Molle;M. Faloutsos;A. Broido.\ninternational conference on computer communications (2004),BiToS: Enhancing BitTorrent for Supporting Streaming ApplicationsA. Vlavianos;M. Iliofotou;M. Faloutsos.\nieee international conference computer and communications (2006),Long-range dependence ten years of Internet traffic modelingT. Karagiannis;M. Molle;M. Faloutsos.\nIEEE Internet Computing (2004),Denial of service attacks at the MAC layer in wireless ad hoc networksV. Gupta;S. Krishnamurthy;M. Faloutsos.\nmilitary communications conference (2002),Computer Science,Computer network,The Internet,Statistics
655adf9756a7f700616ca84c,Mike Sharples,The Open University,United Kingdom,,The design of personal mobile technologies for lifelong learningMike Sharples.\nComputers in Education (2000),Mobile technologies and learningLaura Naismith;Peter Lonsdale;Giasemi N. Vavoula;Mike Sharples.\n (2004),Towards a Theory of Mobile LearningMike Sharples;Josie Taylor;Giasemi Vavoula.\n (2005),Literature Review in Mobile Technologies and LearningLaura Naismith;Mike Sharples;Giasemi Vavoula;Peter Lonsdale.\n (2004),"Mobile learning: small devices, big issuesMike Sharples;Inmaculada Arnedillo-Sánchez;Marcelo Milrad;Giasemi N. Vavoula.\n (2009)",A Theory of Learning for the Mobile AgeMike Sharples;Josie Taylor;Giasemi N. Vavoula.\nThe Sage Handbook of E-learning Research (2010),One-to-one technology-enhanced learning: An opportunity for global research collaborationTak-Wai Chan;Jeremy Roschelle;Sherry Hsi;Kinshuk Kinshuk.\nResearch and Practice in Technology Enhanced Learning (2006),How We Write: Writing as Creative DesignMike Sharples.\n (1998),Innovating Pedagogy 2015: Open University Innovation Report 4Mike Sharples;Anne Adams;N Alozie;Rebecca Ferguson.\n (2015),Innovating Pedagogy 2016: Open University Innovation Report 5Mike Sharples;Roberto de Roock;Rebecca Ferguson;Mark Gaved.\n (2016),Computer Science,The Internet,Artificial intelligence,Educational technology
655adf9e56a7f700616ca84d,Benjamin C. Pierce,University of Pennsylvania,United States,,Types and Programming LanguagesBenjamin C. Pierce.\n (2002),Featherweight Java: a minimal core calculus for Java and GJAtsushi Igarashi;Benjamin C. Pierce;Philip Wadler.\nACM Transactions on Programming Languages and Systems (2001),Typing and subtyping for mobile processesBenjamin C. Pierce;Davide Sangiorgi.\nMathematical Structures in Computer Science (1996),Local type inferenceBenjamin C. Pierce;David N. Turner.\nACM Transactions on Programming Languages and Systems (2000),Linearity and the pi-calculusNaoki Kobayashi;Benjamin C. Pierce;David N. Turner.\nACM Transactions on Programming Languages and Systems (1999),Basic Category Theory for Computer ScientistsBenjamin C. Pierce.\n (1991),Combinators for bidirectional tree transformations: A linguistic approach to the view-update problemJ. Nathan Foster;Michael B. Greenwald;Jonathan T. Moore;Benjamin C. Pierce.\nACM Transactions on Programming Languages and Systems (2007),"Pict: a programming language based on the Pi-CalculusBenjamin C. Pierce;David N. Turner.\nProof, language, and interaction (2000)",Dynamic typing in a statically typed languageMartín Abadi;Luca Cardelli;Benjamin Pierce;Gordon Plotkin.\nACM Transactions on Programming Languages and Systems (1991),Comparing object encodingsKim B. Bruce;Luca Cardelli;Benjamin C. Pierce.\nInformation & Computation (1999),Computer Science,Programming language,Operating system,Algebra
655adfa556a7f700616ca84e,Steven W. Zucker,Yale University,United States,,Scene Labeling by Relaxation OperationsAzriel Rosenfeld;Robert A. Hummel;Steven W. Zucker.\nsystems man and cybernetics (1976),Geometric diffusions as a tool for harmonic analysis and structure definition of data: Diffusion mapsR. R. Coifman;S. Lafon;A. B. Lee;M. Maggioni.\nProceedings of the National Academy of Sciences of the United States of America (2005),On the Foundations of Relaxation Labeling ProcessesRobert A. Hummel;Steven W. Zucker.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (1983),Shock graphs and shape matchingK. Siddiqi;A. Shokoufandeh;S.J. Dickenson;S.W. Zucker.\ninternational conference on computer vision (1998),Region growing: Childhood and adolescence*Steven W. Zucker.\nComputer Graphics and Image Processing (1976),Toward efficient trajectory planning: the path-velocity decompositionK Kant;S W Zucker.\nThe International Journal of Robotics Research (1986),"Shapes, shocks, and deformations I: the components of two-dimensional shape and the reaction-diffusion spaceBenjamin B. Kimia;Allen R. Tannenbaum;Steven W. Zucker.\nInternational Journal of Computer Vision (1995)",Local scale control for edge detection and blur estimationJ.H. Elder;S.W. Zucker.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (1998),"Trace inference, curvature consistency, and curve detectionP. Parent;S.W. Zucker.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (1989)",Evaluating the fractal dimension of profilesB. Dubuc;J. F. Quiniou;C. Roques-Carmes;C. Tricot.\nPhysical Review A (1989),Computer Science,,,
655adfac56a7f700616ca84f,Chein-I Chang,"University of Maryland, Baltimore County",United States,,"Hyperspectral Imaging: Techniques for Spectral Detection and Classification""Chein-I Chang.\n (2003)",Hyperspectral image classification and dimensionality reduction: an orthogonal subspace projection approachJ.C. Harsanyi;C.-I. Chang.\nIEEE Transactions on Geoscience and Remote Sensing (1994),Estimation of number of spectrally distinct signal sources in hyperspectral imageryChein-I Chang;Qian Du.\nIEEE Transactions on Geoscience and Remote Sensing (2004),Independent component analysis-based dimensionality reduction with applications in hyperspectral image analysisJing Wang;Chein-I Chang.\nIEEE Transactions on Geoscience and Remote Sensing (2006),Hyperspectral Data Exploitation: Theory and ApplicationsChein-I Chang.\n (2007),Anomaly detection and classification for hyperspectral imageryChein-I Chang;Shao-Shan Chiang.\nIEEE Transactions on Geoscience and Remote Sensing (2002),"An information-theoretic approach to spectral variability, similarity, and discrimination for hyperspectral image analysisChein-I Chang.\nIEEE Transactions on Information Theory (2000)",A joint band prioritization and band-decorrelation approach to band selection for hyperspectral image classificationChein-I Chang;Qian Du;Tzu-Lung Sun;M.L.G. Althouse.\nIEEE Transactions on Geoscience and Remote Sensing (1999),A New Growing Method for Simplex-Based Endmember Extraction AlgorithmChein-I Chang;Chao-Cheng Wu;Wei-min Liu;Yen-Chieh Ouyang.\nIEEE Transactions on Geoscience and Remote Sensing (2006),Hyperspectral Data Processing: Algorithm Design and AnalysisChein-I Chang.\n (2013),Computer Science,Statistics,Remote sensing,Machine learning
655adfb456a7f700616ca850,Luis Martínez,University of Jaén,Spain,,A 2-tuple fuzzy linguistic representation model for computing with wordsF. Herrera;L. Martinez.\n (2000),Hesitant Fuzzy Linguistic Term Sets for Decision MakingR. M. Rodriguez;L. Martinez;F. Herrera.\n (2012),A model based on linguistic 2-tuples for dealing with multigranular hierarchical linguistic contexts in multi-expert decision-makingF. Herrera;L. Martinez.\n (2001),A fusion approach for managing multi-granularity linguistic term sets in decision makingF. Herrera;E. Herrera-Viedma;Luis Martínez.\n (2000),Managing non-homogeneous information in group decision makingF. Herrera;L. Martı́nez;P.J. Sánchez.\n (2005),A Consensus Support System Model for Group Decision-Making Problems With Multigranular Linguistic Preference RelationsE. Herrera-Viedma;L. Martinez;F. Mata;F. Chiclana.\n (2005),A Fuzzy Linguistic Methodology to Deal With Unbalanced Linguistic Term SetsF. Herrera;E. Herrera-Viedma;L. Martinez.\n (2008),A group decision making model dealing with comparative linguistic expressions based on hesitant fuzzy linguistic term setsRosa M. RodríGuez;Luis MartıNez;Francisco Herrera.\n (2013),"An overview on the 2-tuple linguistic model for computing with words in decision making: Extensions, applications and challengesL. MartıNez;F. Herrera.\n (2012)",An approach for combining linguistic and numerical information based on the 2-tuple fuzzy linguistic representation model in decision-makingF. Herrera;L. Martinez.\n (2000),Computer Science,Finance (50.00%),Economic interventionism (50.00%),Game theory (50.00%)
655adfbf56a7f700616ca851,Sanjit K. Mitra,"University of California, Santa Barbara",United States,,Digital Signal Processing : A Computer-Based ApproachSanjit K. K. Mitra.\n (1997),Multisensor image fusion using the wavelet transformH. Li;B. S. Manjunath;S. K. Mitra.\nGraphical Models and Image Processing (1995),Multi-sensor image fusion using the wavelet transformHui Li;B.S. Manjunath;S.K. Mitra.\ninternational conference on image processing (1994),A new efficient approach for the removal of impulse noise from highly corrupted imagesE. Abreu;M. Lightstone;S.K. Mitra;K. Arakawa.\nIEEE Transactions on Image Processing (1996),A contour-based approach to multisensor image registrationHui Li;B.S. Manjunath;S.K. Mitra.\nIEEE Transactions on Image Processing (1995),Block implementation of adaptive digital filtersG. Clark;S. Mitra;S. Parker.\nIEEE Transactions on Circuits and Systems (1981),"Interpolated finite impulse response filtersY. Neuvo;Dong Cheng-Yu;S. Mitra.\nIEEE Transactions on Acoustics, Speech, and Signal Processing (1984)",Handbook for Digital Signal ProcessingSanjit K. Mitra;James F. Kaiser.\nTechnometrics (1993),Rate-distortion optimized mode selection for very low bit rate video coding and the emerging H.263 standardT. Wiegand;M. Lightstone;D. Mukherjee;T.G. Campbell.\nIEEE Transactions on Circuits and Systems for Video Technology (1996),The digital all-pass filter: a versatile signal processing building blockP.A. Regalia;S.K. Mitra;P.P. Vaidyanathan.\nProceedings of the IEEE (1988),Computer Science,Artificial intelligence,Algorithm,Statistics
655adfc656a7f700616ca852,Hang Li,ByteDance,China,,Learning to rank: from pairwise approach to listwise approachZhe Cao;Tao Qin;Tie-Yan Liu;Ming-Feng Tsai.\ninternational conference on machine learning (2007),Incorporating Copying Mechanism in Sequence-to-Sequence LearningJiatao Gu;Zhengdong Lu;Hang Li;Victor O.K. Li.\nmeeting of the association for computational linguistics (2016),Convolutional Neural Network Architectures for Matching Natural Language SentencesBaotian Hu;Zhengdong Lu;Hang Li;Qingcai Chen.\nneural information processing systems (2014),Neural Responding Machine for Short-Text ConversationLifeng Shang;Zhengdong Lu;Hang Li.\ninternational joint conference on natural language processing (2015),AdaRank: a boosting algorithm for information retrievalJun Xu;Hang Li.\ninternational acm sigir conference on research and development in information retrieval (2007),Listwise approach to learning to rank: theory and algorithmFen Xia;Tie-Yan Liu;Jue Wang;Wensheng Zhang.\ninternational conference on machine learning (2008),Meta-SGD: Learning to Learn Quickly for Few Shot Learning.Zhenguo Li;Fengwei Zhou;Fei Chen;Hang Li.\narXiv: Learning (2017),Modeling Coverage for Neural Machine TranslationZhaopeng Tu;Zhengdong Lu;Yang Liu;Xiaohua Liu.\nmeeting of the association for computational linguistics (2016),Adapting ranking SVM to document retrievalYunbo Cao;Jun Xu;Tie-Yan Liu;Hang Li.\ninternational acm sigir conference on research and development in information retrieval (2006),Context-aware query suggestion by mining click-through and session dataHuanhuan Cao;Daxin Jiang;Jian Pei;Qi He.\nknowledge discovery and data mining (2008),Computer Science,,,
655adfcd56a7f700616ca853,Cyrill Stachniss,University of Bonn,Germany,,Improved Techniques for Grid Mapping With Rao-Blackwellized Particle FiltersG. Grisetti;C. Stachniss;W. Burgard.\nIEEE Transactions on Robotics (2007),OctoMap: an efficient probabilistic 3D mapping framework based on octreesArmin Hornung;Kai M. Wurm;Maren Bennewitz;Cyrill Stachniss.\nAutonomous Robots (2013),Coordinated multi-robot explorationW. Burgard;M. Moors;C. Stachniss;F.E. Schneider.\nIEEE Transactions on Robotics (2005),A Tutorial on Graph-Based SLAMG Grisetti;R Kümmerle;C Stachniss;W Burgard.\nIEEE Intelligent Transportation Systems Magazine (2010),Improving Grid-based SLAM with Rao-Blackwellized Particle Filters by Adaptive Proposals and Selective ResamplingG. Grisettiyz;C. Stachniss;W. Burgard.\ninternational conference on robotics and automation (2005),Information Gain-based Exploration Using Rao-Blackwellized Particle FiltersCyrill Stachniss;Giorgio Grisetti;Wolfram Burgard.\nrobotics science and systems (2005),SemanticKITTI: A Dataset for Semantic Scene Understanding of LiDAR SequencesJens Behley;Martin Garbade;Andres Milioto;Jan Quenzel.\ninternational conference on computer vision (2019),On measuring the accuracy of SLAM algorithmsRainer Kümmerle;Bastian Steder;Christian Dornhege;Michael Ruhnke.\nAutonomous Robots (2009),A tree parameterization for efficiently computing maximum likelihood maps using gradient descentGiorgio Grisetti;Cyrill Stachniss;Slawomir Grzonka;Wolfram Burgard.\nrobotics science and systems (2007),RangeNet ++: Fast and Accurate LiDAR Semantic SegmentationAndres Milioto;Ignacio Vizzo;Jens Behley;Cyrill Stachniss.\nintelligent robots and systems (2019),Computer Science,Agriculture,Simultaneous localization and mapping,Artificial intelligence
655adfd456a7f700616ca854,Ivor W. Tsang,University of Technology Sydney,Australia,,Domain Adaptation via Transfer Component AnalysisSinno Jialin Pan;Ivor W Tsang;James T Kwok;Qiang Yang.\nIEEE Transactions on Neural Networks (2011),Core Vector Machines: Fast SVM Training on Very Large Data SetsIvor W. Tsang;James T. Kwok;Pak-Ming Cheung.\nJournal of Machine Learning Research (2005),The pre-image problem in kernel methodsJ.T.-Y. Kwok;I.W.-H. Tsang.\nIEEE Transactions on Neural Networks (2004),Co-teaching: Robust Training of Deep Neural Networks with Extremely Noisy LabelsBo Han;Quanming Yao;Xingrui Yu;Gang Niu.\nneural information processing systems (2018),Visual event recognition in videos by learning from web dataLixin Duan;Dong Xu;Ivor Wai-Hung Tsang;Jiebo Luo.\ncomputer vision and pattern recognition (2010),Local features are not lonely – Laplacian sparse coding for image classificationShenghua Gao;Ivor Wai-Hung Tsang;Liang-Tien Chia;Peilin Zhao.\ncomputer vision and pattern recognition (2010),Domain Transfer Multiple Kernel LearningLixin Duan;I. W. Tsang;Dong Xu.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2012),Flexible Manifold Embedding: A Framework for Semi-Supervised and Unsupervised Dimension ReductionFeiping Nie;Dong Xu;Ivor Wai-Hung Tsang;Changshui Zhang.\nIEEE Transactions on Image Processing (2010),Kernel sparse representation for image classification and face recognitionShenghua Gao;Ivor Wai-Hung Tsang;Liang-Tien Chia.\neuropean conference on computer vision (2010),Improved Nyström low-rank approximation and error analysisKai Zhang;Ivor W. Tsang;James T. Kwok.\ninternational conference on machine learning (2008),Computer Science,Artificial intelligence,Machine learning,Statistics
655adfdb56a7f700616ca855,Srinivasan Seshan,Carnegie Mellon University,United States,,A comparison of mechanisms for improving TCP performance over wireless linksHari Balakrishnan;Venkata N. Padmanabhan;Srinivasan Seshan;Randy H. Katz.\nIEEE ACM Transactions on Networking (1997),Improving TCP/IP performance over wireless networksHari Balakrishnan;Srinivasan Seshan;Elan Amir;Randy H. Katz.\nacm/ieee international conference on mobile computing and networking (1995),Improving reliable transport and handoff performance in cellular wireless networksHari Balakrishnan;Srinivasan Seshan;Randy H. Katz.\nWireless Networks (1995),A case for end system multicastYang-hua Chu;S.G. Rao;S. Seshan;Hui Zhang.\nIEEE Journal on Selected Areas in Communications (2002),Mercury: supporting scalable multi-attribute range queriesAshwin R. Bharambe;Mukesh Agrawal;Srinivasan Seshan.\nacm special interest group on data communication (2004),Synopsis diffusion for robust aggregation in sensor networksSuman Nath;Phillip B. Gibbons;Srinivasan Seshan;Zachary Anderson.\nACM Transactions on Sensor Networks (2008),Enabling conferencing applications on the internet using an overlay muilticast architectureYang Chu;Sanjay Rao;Srinivasan Seshan;Hui Zhang.\nacm special interest group on data communication (2001),IrisNet: an architecture for a worldwide sensor WebP.B. Gibbons;B. Karp;Y. Ke;S. Nath.\nIEEE Pervasive Computing (2003),Self-management in chaotic wireless deploymentsAditya Akella;Glenn Judd;Srinivasan Seshan;Peter Steenkiste.\nWireless Networks (2007),An integrated congestion management architecture for Internet hostsHari Balakrishnan;Hariharan S. Rahul;Srinivasan Seshan.\nacm special interest group on data communication (1999),Computer Science,Transmission Control Protocol,Computer network,The Internet
655adfe256a7f700616ca856,Mathieu Desbrun,California Institute of Technology,United States,,Discrete Differential-Geometry Operators for Triangulated 2-ManifoldsMark Meyer;Mathieu Desbrun;Mathieu Desbrun;Peter Schröder;Alan H. Barr.\nVisMath (2003),Implicit fairing of irregular meshes using diffusion and curvature flowMathieu Desbrun;Mark Meyer;Peter Schröder;Alan H. Barr.\ninternational conference on computer graphics and interactive techniques (1999),Variational shape approximationDavid Cohen-Steiner;Pierre Alliez;Mathieu Desbrun.\ninternational conference on computer graphics and interactive techniques (2004),Intrinsic Parameterizations of Surface MeshesMathieu Desbrun;Mark Meyer;Pierre Alliez.\nComputer Graphics Forum (2002),Anisotropic polygonal remeshingPierre Alliez;David Cohen-Steiner;Olivier Devillers;Bruno Lévy.\ninternational conference on computer graphics and interactive techniques (2003),"Non-iterative, feature-preserving mesh smoothingThouis R. Jones;Frédo Durand;Mathieu Desbrun.\ninternational conference on computer graphics and interactive techniques (2003)",Smoothed particles: a new paradigm for animating highly deformable bodiesMathieu Desbrun;Marie-Paule Gascuel.\neurographics (1996),Dynamic real-time deformations using space & time adaptive samplingGilles Debunne;Mathieu Desbrun;Marie-Paule Cani;Alan H. Barr.\ninternational conference on computer graphics and interactive techniques (2001),Interactive animation of structured deformable objectsMathieu Desbrun;Peter Schröder;Alan Barr.\ngraphics interface (1999),Discrete shellsEitan Grinspun;Anil N. Hirani;Mathieu Desbrun;Peter Schröder.\nsymposium on computer animation (2003),Computer Science,Colors of noise,Amplifier,Cartesian coordinate system
655adfe956a7f700616ca857,John V. Guttag,MIT,United States,https://people.csail.mit.edu/guttag/,Eulerian video magnification for revealing subtle changes in the worldHao-Yu Wu;Michael Rubinstein;Eugene Shih;John Guttag.\ninternational conference on computer graphics and interactive techniques (2012),Larch: Languages and Tools for Formal SpecificationJohn V. Guttag;James J. Horning.\n (1993),Cutting the electric bill for internet-scale systemsAsfandyar Qureshi;Rick Weber;Hari Balakrishnan;John Guttag.\nacm special interest group on data communication (2009),ANTS: a toolkit for building and dynamically deploying network protocolsD.J. Wetherall;J.V. Guttag;D.L. Tennenhouse.\n1998 IEEE Open Architectures and Network Programming (1998),Abstraction and Specification in Program DevelopmentBarbara Liskov;John Guttag.\n (1986),The algebraic specification of abstract data typesJ. V. Guttag;J. J. Horning.\nActa Informatica (1978),VoxelMorph: A Learning Framework for Deformable Medical Image RegistrationGuha Balakrishnan;Amy Zhao;Mert R. Sabuncu;John Guttag.\nIEEE Transactions on Medical Imaging (2019),Abstract data types and the development of data structuresJohn V. Guttag.\nCommunications of The ACM (1977),Detecting Pulse from Head Motions in VideoGuha Balakrishnan;Fredo Durand;John Guttag.\ncomputer vision and pattern recognition (2013),Abstract data types and software validationJohn V. Guttag;Ellis Horowitz;David R. Musser.\nCommunications of The ACM (1978),Computer Science,Programming language (50.00%),Operating system (33.33%),Telecommunications (33.33%)
655adff056a7f700616ca858,Benjamin Kuipers,University of Michigan–Ann Arbor,United States,,A robot exploration and mapping strategy based on a semantic hierarchy of spatial representationsBenjamin Kuipers;Yung-Tai Byun.\nToward learning robots (1993),Modeling Spatial KnowledgeBenjamin J. Kuipers.\nCognitive Science (1978),Computer Power and Human ReasonBenjamin Kuipers;John McCarthy;Joseph Weizenbaum.\n (1976),The spatial semantic hierarchyBenjamin Kuipers.\nArtificial Intelligence (2000),Qualitative Reasoning: Modeling and Simulation with Incomplete KnowledgeBenjamin Kuipers.\n (1994),Commonsense reasoning about causality: deriving behavior from structureBenjamin Kuipers.\nArtificial Intelligence (1984),A Description of Think Aloud Method and Protocol AnalysisMarsha E. Fonteyn;Benjamin Kuipers;Susan J. Grobe.\nQualitative Health Research (1993),Recognizing human actions by attributesJingen Liu;Benjamin Kuipers;Silvio Savarese.\ncomputer vision and pattern recognition (2011),The `Map in the Head' metaphorBenjamin J. Kuipers.\nEnvironment and Behavior (1982),Navigation and mapping in large-scale spaceBenjamin Kuipers.\nAi Magazine (1988),Computer Science,Artificial intelligence,Machine learning,Statistics
655adff756a7f700616ca859,James T. Kwok,Hong Kong University of Science and Technology,China,http://www.cse.ust.hk/~jamesk/,Domain Adaptation via Transfer Component AnalysisSinno Jialin Pan;Ivor W Tsang;James T Kwok;Qiang Yang.\nIEEE Transactions on Neural Networks (2011),Core Vector Machines: Fast SVM Training on Very Large Data SetsIvor W. Tsang;James T. Kwok;Pak-Ming Cheung.\nJournal of Machine Learning Research (2005),The pre-image problem in kernel methodsJ.T.-Y. Kwok;I.W.-H. Tsang.\nIEEE Transactions on Neural Networks (2004),Generalizing from a Few Examples: A Survey on Few-shot LearningYaqing Wang;Quanming Yao;James T. Kwok;Lionel M. Ni.\nACM Computing Surveys (2020),Transfer learning via dimensionality reductionSinno Jialin Pan;James T. Kwok;Qiang Yang.\nnational conference on artificial intelligence (2008),Combination of images with diverse focuses using the spatial frequencyShutao Li;Shutao Li;James Tin-Yau Kwok;Yaonan Wang.\nInformation Fusion (2001),Using the discrete wavelet frame transform to merge Landsat TM and SPOT panchromatic imagesShutao Li;Shutao Li;James T Kwok;Yaonan Wang.\nInformation Fusion (2002),Improved Nyström low-rank approximation and error analysisKai Zhang;Ivor W. Tsang;James T. Kwok.\ninternational conference on machine learning (2008),Multifocus image fusion using artificial neural networksShutao Li;James T. Kwok;Yaonan Wang.\nPattern Recognition Letters (2002),Mining customer product ratings for personalized marketingKwok-Wai Cheung;James T. Kwok;Martin H. Law;Kwok-Ching Tsui.\ndecision support systems (2003),Computer Science,Artificial intelligence,Machine learning,Statistics
655adffd56a7f700616ca85a,Yejin Choi,University of Washington,United States,,BabyTalk: Understanding and Generating Simple Image DescriptionsGirish Kulkarni;Visruth Premraj;Vicente Ordonez;Sagnik Dhar.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2013),Finding Deceptive Opinion Spam by Any Stretch of the ImaginationMyle Ott;Yejin Choi;Claire Cardie;Jeffrey T. Hancock.\nmeeting of the association for computational linguistics (2011),The Curious Case of Neural Text DegenerationAri Holtzman;Jan Buys;Leo Du;Maxwell Forbes.\ninternational conference on learning representations (2020),OpinionFinder: A System for Subjectivity AnalysisTheresa Wilson;Paul Hoffmann;Swapna Somasundaran;Jason Kessler.\nempirical methods in natural language processing (2005),Baby talk: Understanding and generating simple image descriptionsGirish Kulkarni;Visruth Premraj;Sagnik Dhar;Siming Li.\ncomputer vision and pattern recognition (2011),Truth of Varying Shades: Analyzing Language in Fake News and Political Fact-CheckingHannah Rashkin;Eunsol Choi;Jin Yea Jang;Svitlana Volkova.\nempirical methods in natural language processing (2017),Syntactic Stylometry for Deception DetectionSong Feng;Ritwik Banerjee;Yejin Choi.\nmeeting of the association for computational linguistics (2012),Identifying Sources of Opinions with Conditional Random Fields and Extraction PatternsYejin Choi;Claire Cardie;Ellen Riloff;Siddharth Patwardhan.\nempirical methods in natural language processing (2005),Neural Motifs: Scene Graph Parsing with Global ContextRowan Zellers;Mark Yatskar;Sam Thomson;Yejin Choi.\ncomputer vision and pattern recognition (2018),QuAC: Question Answering in ContextEunsol Choi;He He;Mohit Iyyer;Mohit Iyyer;Mark Yatskar.\nempirical methods in natural language processing (2018),Computer Science,Artificial intelligence,Operating system,Machine learning
655ae00456a7f700616ca85b,Vittorio Ferrari,Google (United States),United States,,Measuring the Objectness of Image WindowsB. Alexe;T. Deselaers;V. Ferrari.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2012),What is an objectBogdan Alexe;Thomas Deselaers;Vittorio Ferrari.\ncomputer vision and pattern recognition (2010),ClassCut for unsupervised class segmentationBogdan Alexe;Thomas Deselaers;Vittorio Ferrari.\neuropean conference on computer vision (2010),Progressive search space reduction for human pose estimationV. Ferrari;M. Marin-Jimenez;A. Zisserman.\ncomputer vision and pattern recognition (2008),Groups of Adjacent Contour Segments for Object DetectionV. Ferrari;L. Fevrier;F. Jurie;C. Schmid.\nIEEE Transactions on Pattern Analysis and Machine Intelligence (2008),Fast Object Segmentation in Unconstrained VideoAnestis Papazoglou;Vittorio Ferrari.\ninternational conference on computer vision (2013),Segmentation propagation in imagenetDaniel Kuettel;Matthieu Guillaumin;Vittorio Ferrari.\neuropean conference on computer vision (2012),Object detection by contour segment networksVittorio Ferrari;Tinne Tuytelaars;Luc Van Gool.\neuropean conference on computer vision (2006),What’s the Point: Semantic Segmentation with Point SupervisionAmy L. Bearman;Olga Russakovsky;Vittorio Ferrari;Li Fei-Fei.\neuropean conference on computer vision (2016),Learning Visual AttributesVittorio Ferrari;Andrew Zisserman.\nneural information processing systems (2007),Computer Science,Artificial intelligence,Computer vision,Machine learning
655ae00b56a7f700616ca85c,Jonathan Rose,University of Toronto,Canada,,Measuring the Gap Between FPGAs and ASICsI. Kuon;J. Rose.\nIEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems (2007),Architecture and CAD for Deep-Submicron FPGASVaughn Betz;Jonathan Rose;Alexander Marquardt.\n (1999),"VPR: A new packing, placement and routing tool for FPGA researchVaughn Betz;Jonathan Rose.\nfield programmable logic and applications (1997)",The effect of LUT and cluster size on deep-submicron FPGA performance and densityE. Ahmed;J. Rose.\ninternational symposium on low power electronics and design (2004),FPGA Architecture: Survey and ChallengesIan Kuon;Russell Tessier;Jonathan Rose.\n (2008),Architecture of field-programmable gate arraysJ. Rose;A. El Gamal;A. Sangiovanni-Vincentelli.\nProceedings of the IEEE (1993),FPGA and CPLD architectures: a tutorialS. Brown;J. Rose.\nIEEE Design & Test of Computers (1996),Architecture of field-programmable gate arrays: the effect of logic block functionality on area efficiencyJ. Rose;R.J. Francis;D. Lewis;P. Chow.\nIEEE Journal of Solid-state Circuits (1990),VTR 7.0: Next Generation Architecture and CAD System for FPGAsJason Luu;Jeffrey Goeders;Michael Wainberg;Andrew Somerville.\nACM Transactions on Reconfigurable Technology and Systems (2014),Chortle-crf: Fast technology mapping for lookup table-based FPGAsRobert Francis;Jonathan Rose;Zvonko Vranesic.\ndesign automation conference (1991),Computer Science,Operating system,Central processing unit,Algorithm
655ae01256a7f700616ca85d,Pascal Van Hentenryck,Georgia Institute of Technology,United States,,Constraint satisfaction in logic programmingPascal Van Hentenryck.\n (1989),The Constraint Logic Programming Language CHIP.Mehmet Dincbas;Pascal Van Hentenryck;Helmut Simonis;Abderrahmane Aggoun.\nFuture Generation Computer Systems (1988),The OPL optimization programming languagePascal Van Hentenryck.\n (1999),A generic arc-consistency algorithm and its specializationsPascal Van Hentenryck;Yves Deville;Choh-Man Teng.\nArtificial Intelligence (1992),Constraint-based local searchPascal Van Hentenryck;Laurent Michel.\n (2005),Scenario-Based Planning for Partially Dynamic Vehicle Routing with Stochastic CustomersRussell W. Bent;Pascal Van Hentenryck.\nOperations Research (2004),A Two-Stage Hybrid Local Search for the Vehicle Routing Problem with Time WindowsRussell Bent;Pascal Van Hentenryck.\nTransportation Science (2004),Rapid assessment of disaster damage using social media activity.Yury Kryvasheyeu;Yury Kryvasheyeu;Haohui Chen;Haohui Chen;Nick Obradovich;Nick Obradovich;Esteban Moro.\nScience Advances (2016),Numerica: A Modeling Language for Global OptimizationPascal Van Hentenryck.\n (1997),"Design, implementation, and evaluation of the constraint language cc (FD)Pascal Van Hentenryck;Vijay A. Saraswat;Yves Deville.\nJournal of Logic Programming (1998)",Computer Science,Programming language,Artificial intelligence,Operating system
